,sentence,reject,CONFESSION,PUNISHMENT,CIRCUM_OFFENSE,GENERAL_CIRCUM,CIR_TYPE_WEP,CIR_HELD_WAY_WEP,CIR_AMMU_AMOUNT_WEP,CIR_PURPOSE,CIR_STATUS_WEP,REGRET,CIR_PLANNING,RESPO,CIR_OBTAIN_WAY_WEP,CIR_USE,CIR_MONEY_PAID_WEP
1575,"הנאשם נשא אקדח טעון ודרוך כשהוא מורכב על אופנוע, ובדרך ליעד (גיאוגרפי) לא ידוע.",0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.0,0.0
1576,"בהמשך לכך, בסמוך לשעה 12:50, הנאשם הגיע לבית הספר, ברכב, כשהוא נושא עמו נשק ללא היתר כדין, יצא מהרכב, התקדם מספר צעדים והחל לירות באמצעות הנשק לכיוון רכבו של המנהל, אשר חנה בצמוד לקרוואן.",0,0,0,1,0,0,1,1,1,0,0,0,0,0,1.0,0.0
1577,"כאשר מנהל בית הספר לא  אישר לארוסתו לצאת, לקח נשק שהיה בתוך הרכב, שגם הוא אינו שייך לו, וירה כמתואר.",0,0,0,1,0,1,1,0,0,0,0,0,0,0,1.0,0.0
1578,"וכעבור כרבע שעה  הנאשם מגיע ברכבו לבית הספר, יוצא מהרכב כשבידו אקדח ומיד פותח בירי מטווח קצר לכיוון רכב המנהל שחזיתו צמודה לקיר המבנה.",0,0,0,1,0,1,1,1,1,0,0,0,0,0,1.0,0.0
1579,"כאמור לעיל, הצדדים לא הגיעו להסדר לעניין העונש, אולם במסגרת ההסדר הוגשה בהסכמה חוות דעת של מעבדת הנשק המשטרתית, ממנה עולה כי האקדח מהווה כלי נשק היורה, אשר בכוחו להמית אדם, אולם האקדח אינו תקין, שכן הנצרה הידנית שבורה ולא פועלת, חסרה נצרת מחסנית, והפטיש נופל לעיתים לחצי דריכה.",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0
1580,"יחד עם זאת, צוין בחוות הדעת כי חרף התקלות האמורות ניתן לירות באקדח.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1581,"הוסבר כי אף אם נמצא שהאקדח אינו תקין, עדיין מדובר בכלי נשק קטלני.",0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0
1582,"הגם שלא צוין בכתב האישום הרקע לנשיאת האקדח או נתון בדבר כוונה לעשות בו שימוש, הרי שאין בכך כדי לגרוע מפוטנציאל הנזק הטמון בעבירה בכלל ובנסיבותיה הקונקרטיות בפרט.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1583,"כמו כן, יש ליתן את הדעת לעובדה כי בפועל לא נעשה שימוש באקדח ולא נגרם נזק ממשי בגין העבירה בה הורשע הנאשם והנשק נתפס על ידי המשטרה.",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1584,"הנאשם ירה מאקדח בקוטר 9 מ""מ, מטווח קרוב, מספר יריות.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.0,0.0
1585,"כתוצאה מהירי של הנאשם, רכבו של המנהל נפגע ממספר כדורים בקוטר  9 מ""מ, וכדור אחד חדר לקרוואן ופגע בארון בתוך הקרוואן.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.0,0.0
1586,הנאשם יורה כ- 9-10 יריות ועוזב את המקום.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1587,"יחד עם זאת, וכפי שנקבע בעבר, מתחם העונש ההולם צריך לשקלל גם את סוג הנשק, ובענייננו, גם את העובדה כי דובר בנשק תקול, אף שהיה מסוגל לירות.",1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0
1588,"מהתסקיר עולה כי מדובר בנאשם בן 19, רווק, אשר הפסיק את לימודיו בגיל 16 בשל מעורבות בפלילים, ולאחר סיום עונש המאסר האחרון שריצה, עבד במשך כשנה בחנות לכלי בית.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1589,"שרות המבחן התייחס לנתוניו המשפחתיים של הנאשם, לעובדה כי הוריו התגרשו, ואביו ניתק עימם קשר עת היה בן שלוש.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1590,"אימו של הנאשם נישאה בשנית עת היה הנאשם בן 11, והנאשם תיאר אותה כדמות אימהית ואבהית חזקה יציבה ומשמעותית בחייו.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1591,"מגיליון הרשעותיו של הנאשם (תע/1) עולה כי חרף גילו הצעיר, מדובר במי שהספיק לצבור לחובתו שתי הרשעות קודמות במגוון רב של עבירות.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1592,"הרשעתו הראשונה משקפת עבירות רכוש, הפרעה לשוטר במילוי תפקידו ופציעה בגינה נדון ל- 9 חודשי מאסר.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1593,"הרשעתו השנייה משקפת עבירות של דרישה באיומים של רכוש, הפרת הוראה חוקית ואי הגשת עזרה לאחר גרימת תאונה, בגינה נדון ל- 17 חודשי מאסר.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1594,"מטעמי צנעת הפרט לא אפרט את כלל הנתונים המפורטים במסמכים אלה, אולם אציין כי על-פי הנתונים השונים, נראה כי שימוש בסמים תרם תרומה משמעותית לאותו מצב בו היה נתון הנאשם.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1595,"באשר לעונש המתאים, ובשים לב לעברו הפלילי המכביד של הנאשם, סבר התובע כי יש מקום לקבוע את עונשו בשליש העליון של המתחם.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1596,"הסנגורית, עו""ד ימימה אברמוביץ', התייחסה לנתוניו האישיים של הנאשם, לעובדה כי מדובר במי שהוא נכדו של זאב רוזנשטיין, אך לא הכירו כ""סבא"" אלא כמי שהורשע בעבירות חמורות ותויג כראש ארגון פשע.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1597,"נטען כי הנאשם גדל לתוך סביבה מורכבת, גם נוכח עזיבת אביו, גם נוכח העובדה כי אימו הקימה משפחה חדשה, וזאת תוך התייחסות לדמותה הדומיננטית של סבתו שליוותה אותו בתקופות הקשות.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1598,עוד הוסבר כי מדובר במי שנקלע לאחר שחרורו ממאסרו האחרון לקושי רפואי כעולה מהמסמכים שסומנו נע/1.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1599,"נתתי משקל לקולא גם לנתוניו המורכבים של הנאשם, לרבות לאלה העולים מהמסמכים הרפואיים שהוגשו, הגם שלקחתי בחשבון את תרומת השימוש בסמים למצב שתואר בהם.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1600,התחשבתי אף בגילו הצעיר של הנאשם (כבן 20 היום).,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1601,"לצד נימוקים אלה אשר יש בהם למתן את העונש המתאים, ראיתי ליתן משקל לחומרא לעברו הפלילי של הנאשם, אשר חרף גילו הצעיר הספיק לבצע שורת עבירות, ולרצות שתי תקופות מאסר שאינן קצרות (9 חודשים ו-17 חודשים).",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1602,"ניתן לומר כי העבר הפלילי תומך במסקנת התובע, לפיה מדובר במי שבחר לאמץ בנקודת הזמן הנוכחית את אורח החיים העברייני.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1603,"הנאשם יליד שנת 2001, ובנסיבות חובה לקבל עליו תסקיר של שירות המבחן.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1604,בתסקיר שירות המבחן על הנאשם צוין שהוא בן 21.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1605,רווק.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1606,ללא עבר פלילי.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1607,טרם מעצרו עבד בשיפוצים.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1608,אביו נפטר לפני 5 שנים ממחלה.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1609,אמו אינה בריאה.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1610,תיאר את פטירת אביו כטראומתית וציין שנאלץ ליטול את תפקיד האב ולפרנס את משפחתו.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1611,הנאשם תיאר מצב כלכלי קשה וסיפר שלאחר מות אביו התמודד עם קושי נפשי ורגשי.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1612,טופל אצל פסיכיאטר וצרך תרופות ואחר כך טופל אצל שיח' והתופעות פסקו.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1613,"שירות המבחן סקר את הנתונים שבפניו, ציין כי לאורך חייו הנאשם תפקד באופן נורמטיבי, ונקודת התפנית החלה לאחר מות אביו.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1614,"טענה שהנאשם בן 21, רווק.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1615,"עיון במסמכי שב""ס, מתקופות שונות, מלמד, שלא מצוינת בהם כל מחלה נפשית או גופנית של הנאשם ושהנאשם הצהיר שאין לו ""עבר פסיכיאטרי"", הוא איננו סובל ממחלות קבועות ואינו צורך תרופות קבועות.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1616,"ובאישור כללי מקופת חולים מאוחדת, מיולי 2021, צוין בנוגע לנאשם ש""ידוע על אירועים של פרכוס מילדות, ככל הנראה על רקע אפילפסיה.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1617,לא מגיע למעקב רפואי באופן קבוע עקב בעיות סוציואקונומיות קשות במשפחה.,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0
1618,30 חודשי מאסר לריצוי בפועל החל מיום מעצרו – 6.7.20.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1619,"9 חודשי מאסר אולם הנאשם לא יישא עונש זה אלא אם יעבור תוך 3 שנים מיום שחרורו כל עבירת נשק מסוג פשע, או עבירת אלימות נגד הגוף מסוג פשע.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1620,5 חודשי מאסר אולם הנאשם לא יישא עונש זה אלא אם יעבור תוך 3 שנים מיום שחרורו כל עבירת אלימות נגד הגוף מסוג עוון.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1621,"קנס כספי בסך 5,000 ₪ או 40 ימי מאסר תמורתו, אשר ישולם ב-10 תשלומים חודשיים שווים החל מיום 1.6.2021 ועד לסיום התשלומים.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1622,"א.	5 שנות מאסר בפועל, בניכוי ימי מעצרו.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1623,12 חודשי מאסר על תנאי למשך שלוש שנים מיום שחרורו מהמאסר שלא יעבור עבירת נשק המסווגת כפשע.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1624,פסילת רישיון נהיגה למשך שנה מיום שחרורו מהמאסר.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1625,"פיצוי בסך 5,000 ₪ למר עאמר אבו עראר.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1626,"ב""כ המאשימה טען לחומרת עבירות הנשק והנהיגה ללא רישיון; לערכים החברתיים המוגנים בעבירות ולמידת הפגיעה בהם; לנסיבות ביצוע העבירות, ובין היתר, הרקע לביצוע העבירות, התעוזה הרבה שבה הן בוצעו- ירי לעבר רכב בשטח בית ספר, בצהרי היום; לפוטנציאל הנזק במעשי הנאשם ולנזק שנגרם בפועל.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1627,"הנאשם הורשע בביצוע מספר עבירות – החזקת ונשיאת נשק, ירי מנשק חם, היזק בזדון, חבלה במזיד, נהיגה ללא רישיון נהיגה ונהיגה ללא ביטוח.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1628,ושנשיאת הנשק והירי בו היו יזומים ומתוכננים.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1629,"והשעה בה הנאשם ביצע את הירי – לערך 12:50, היא שעה בה עדיין מתקיימים לימודים בבית הספר.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1630,הכדורים שהנאשם ירה פגעו ברכבו של מנהל בית הספר ובארון הנמצא בתוך מבנה.,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,0.0
1631,"הירי שהנאשם ביצע בקרבה כה רבה לבית ספר בו מתקיימים לימודים, יכל להסתיים באסון חמור.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1632,"ביחס לעבירה, לקח אחריות על ביצועה.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1633,"וציין כי למרות לקיחת האחריות ורצונו בטיפול, עדיין קיים קושי בהפנמת האחריות למעשיו.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0
1634,הרקע לירי הוא כעסו של הנאשם על מנהל בית הספר.,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0
1635,נור חאג יחיא,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1636,"חוק העונשין, תשל""ז-1977: סע'  144 (א)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1637,"באשר לרקע לביצוע המעשים, טען שמצא את כלי הנשק ושלל החזקתם להגנה על משפחתו.",0,0,0,1,0,0,0,0,1,0,0,1,0,0,,
1638,"לצד זאת הוסיף, שבאותה עת אביו שהתמודד על ראשות עיריית טייבה נקלע לאירוע ירי לעבר רכבו, מצב שעורר חשש רב במשפחתו ודאגה עמוקה לאב.",1,0,0,1,1,0,0,0,0,0,0,0,0,0,,
1639,"שירות המבחן התרשם מקשרים אמיצים בין הנאשם לאביו, שהובילו להזדהות טוטלית עם שאיפות האב ומצוקותיו.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,,
1640,עוד סבורים שהנאשם נטל על עצמו את תפקיד שמירת האב ואבטחתו וכי בתקופת ביצוע העבירות היה שרוי בלחצים בשל האיומים כלפי אביו ושאיפתו לניצחונו בבחירות.,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,
1641,"שירות המבחן התרשם עוד, שאין מדובר בנאשם בעל דפוסים עבריינים ונשקף ממנו סיכון נמוך להישנות התנהגות דומה.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1642,"לצד זאת, התקשה הנאשם להעמיק בנסיבות וברקע למעשיו וצמצם שיתוף הפעולה הטיפולי עם שירות המבחן.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1643,"באשר לעונש, סבורה קצינת המבחן, שהנאשם אינו בשל להליך טיפולי משמעותי והמליצה על ענישה מתונה לצד צו של""צ.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1644,"ב""כ המאשימה, עו""ד ערד, עמדה על החומרה הגלומה במעשי הנאשם והחובה להחמיר בעונש מחזיקי נשק שלא כדין.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1645,"לשיטתה, הפגיעה בערך המוגן חמורה נוכח ריבוי כלי הנשק.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1646,עוד סבורה שהרקע לביצוע העבירות שבא לידי ביטוי בהגשת תלונות מצד הנאשם ומשפחתו על הצתות רכבם וירי אינו מצדיק המעשים.,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,
1647,"המאשימה עתרה למתחם ענישה שנע בין 3-5 שנים, מבקשת למקם עונשו בתחתית המתחם בשל נסיבותיו, לצד מאסר על תנאי וקנס.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1648,"מנגד, עתר ב""כ הנאשם, עו""ד מנדלמן, להקל עם הנאשם.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1649,"ב""כ הנאשם הפנה לנסיבותיו החיוביות, כשהאירוע נשוא כתב אישום חריג מאד בנוף חייו.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1650,"ב""כ הנאשם עמד על המצוקה וחוסר האונים בהם היה שרוי הנאשם, עת אחרים פעלו באלימות כנגד משפחתו ותלונותיהם לא טופלו ע""י המשטרה (הוצגה רשימת תלונות שהוגשו ע""י משפחת הנאשם בשנים 2012-2015, סומן נ/1).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1651,עוד שמעתי את אבי הנאשם ורעייתו.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1652,"אשת הנאשם, מחנכת בבית ספר בלוד, סיפרה שהנאשם הינו אדם נורמטיבי ומסור מאד למשפחה.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,,
1653,עוד הסבירה שבאותה תקופה הייתה נתונה בחשש ופחד מפני פגיעה בה וילדיה.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1654,הנאשם סיפר כי הליך המשפטי והתנאים המגבילים היוו עבורו טלטלה קשה וביקש להתחשב בו.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1655,עוצמת הפגיעה באה לידי ביטוי במספר היבטים: הראשון בהם- ריבוי כלי הנשק.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1656,"בעבירות מסוג זה מייחסת הפסיקה חשיבות רבה לרקע והנסיבות אופפות ביצוען ואף סיווגה העבירה של החזקה נשק שלא כדין, בהתאם לחומרת נסיבות ביצועה, במדרג חומרה מהכבד אל הקל.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1657,"החל מהחזקת נשק לצורך ביצוע עבירות ביטחון ועבירות פליליות, עבור להחזקת נשק לצרכי הגנה על הנאשם או משפחתו וכלה בהחזקת נשק ללא רישיון.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
1658,"עניינה של החזקת נשק בשל תחושת איום, ממוקמת במרכז המדרג וההתייחסות אליה מתונה יותר מהחזקת נשק למטרות פליליות או ביטחוניות.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
