text,CIR_PUNISHMENT,CONFESSION,CIR_TYPE,REGRET,CIR_ROLE,GENERAL_CIRCUM,CIR_AMOUNT,RESPO,CIR_EQ
לזכות הנאשם תילקח הודאתו באשמה ונטילת האחריות מצדו.,0,1,0,0,0,0,0,1,0
"במכלול השיקולים, מוצא בית המשפט למקם את עונשו של הנאשם בחלקו האמצעי של הענישה, אך לאור הודאת הנאשם באשמה, תינתן לו הקלה מסוימת, כך שעונש המאסר על תנאי בן 6 חודשים מגזר הדין ת/4 יופעל חופף, במחציתו, לעונש המאסר שיוטל.",0,1,0,0,0,0,0,0,0
"לאור הודאת הנאשם באשמה ונטילת האחריות מצדו, תופעל, כך שחציה יהיה בחופף לפסילה שתוטל וחציה – במצטבר.",0,1,0,0,0,0,0,1,0
גיליון הרשעות קודמות פלילי (ת3/א') – לחובת הנאשם הרשעה בעבירות של החזקת סם שלא לצריכה עצמית; הפרת הוראה חוקית; נהיגה פוחזת של רכב.,0,0,0,0,0,1,0,0,0
"גיליון הרשעות קודמות תעבורתי (ת/3ב') – לחובת הנאשם, הרשעה בעבירה של נהיגה ללא רשיון.",0,0,0,0,0,1,0,0,0
"ההגנה לא הגישה ראיות לעונש, אך הציגה לפני בית המשפט אישור רפואי, בו נרשם שרעיית הנאשם הגיעה לבית החולים; לא נצפה דופק עוברי; והיא זומנה לביקורת נוספת בחלוף 4 – 6 שבועות.",0,0,0,0,0,1,0,0,0
"התביעה הפנתה להרשעתו הקודמת של הנאשם, במסגרתה נגזרו עליו, בין היתר, מאסר מותנה ופסילה מותנית שהינם ברי הפעלה, ולא היה בהם כדי להרתיעו.",0,0,0,0,0,1,0,0,0
"ההגנה טענה, כי לחובת הנאשם הרשעה אחת בלבד בעבירה של החזקת סמים שלא לצריכה עצמית במשקל נמוך.",0,0,0,0,0,1,0,0,0
"ההגנה ביקשה לקחת בחשבון את נסיבותיו האישיות של הנאשם – כבן 25; צעיר אשר התחתן לאחרונה ואשתו עברה ""לידה שקטה""; גדל במשפחה מעוטת יכולת; לנאשם 16 אחים מאימהות שונות.",0,0,0,0,0,1,0,0,0
"ההגנה עתרה לגזור את עונשו של הנאשם בחלקו התחתון של המתחם, או לכל היותר בחלקו האמצעי, לאור הרשעתו הקודמת בעבירת סמים.",0,0,0,0,0,1,0,0,0
הוא נשוי ללא ילדים.,0,0,0,0,0,1,0,0,0
"במקרה דנן, מדובר בנאשם שאין זו הסתבכותו הראשונה בעבירות סמים, ואף ריצה עונש מאסר בגין הסתבכות קודמת.",0,0,0,0,0,1,0,0,0
"על הנאשם נגזרו, בין היתר, מאסר על תנאי ופסילת רישיון נהיגה על תנאי, אשר לא היה בהם כדי להרתיעו מלהסתבך שוב בעבירות סמים.",0,0,0,0,0,1,0,0,0
הוא יודע ששגה ומצטער על מעשיו.,0,0,0,1,0,0,0,0,0
לזכות הנאשם תילקח הודאתו באשמה ונטילת האחריות מצדו.,0,1,0,0,0,0,0,1,0
"לאור הודאת הנאשם באשמה ונטילת האחריות מצדו, תופעל, כך שחציה יהיה בחופף לפסילה שתוטל וחציה – במצטבר.",0,1,0,0,0,0,0,1,0
"עוד מוצא בית המשפט, להכריז על הנאשם סוחר סמים ולהורות על חילוט הכספים שנתפסו על הנאשם.",1,0,0,0,0,0,0,0,0
"על הנאשם תוטל התחייבות להימנע מעבירה, אשר יהיה בה להרתיעו מלעבור שוב עבירות סמים.",1,0,0,0,0,0,0,0,0
"אשר לרכיב פסילת רישיון הנהיגה, מתוקף סמכותו של בית המשפט, בהתאם להוראות סעיף 37א(א) לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973 וכן סעיף 43 לפקודת התעבורה [נוסח חדש], תשכ""א – 1961, מאחר שעל פי העובדות המוסכמות בכתב האישום המתוקן ת/2 – עשה הנאשם שימוש ברכב מנועי על מנת לספק את הסמים המסוכנים - מוצא בית המשפט להורות על פסילת רישיון הנהיגה של הנאשם, בפועל ועל תנאי, לתקופה מתאימה.",1,0,0,0,0,0,0,0,0
בית המשפט מוצא להפעיל פסילת רישיון הנהיגה על תנאי בת 12 חודשים מגזר הדין ת/4 .,1,0,0,0,0,0,0,0,0
"הפעל מאסר מותנה בן 6 חודשים מגזר הדין ת/4, כך שמחציתו בחופף והיתרה - במצטבר;",1,0,0,0,0,0,0,0,0
"סך הכל, ירצה הנאשם עונש מאסר בפועל בן 21 חודשים, בניכוי ימי מעצרו בהתאם לרישומי שב""ס;",1,0,0,0,0,0,0,0,0
"12 חודשים מאסר על תנאי למשך 3 שנים מיום שחרורו של הנאשם ממאסר, והתנאי – שהנאשם לא יעבור עבירה בניגוד לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973, או עבירה בניגוד לחוק המאבק בתופעת השימוש בחומרים מסכנים, תשע""ג – 2013, שהיא מסוג פשע;",1,0,0,0,0,0,0,0,0
"6 חודשים מאסר על תנאי למשך 3 שנים מיום שחרורו של הנאשם ממאסר, והתנאי – שהנאשם לא יעבור עבירה בניגוד לפקודת הסמים המסוכנים [נוסח חדש], תשל""ג – 1973, או עבירה בניגוד לחוק המאבק בתופעת השימוש בחומרים מסכנים, תשע""ג – 2013, שהיא מסוג עוון;",1,0,0,0,0,0,0,0,0
"4 חודשים מאסר על תנאי למשך 3 שנים מיום שחרורו של הנאשם ממאסרו, והתנאי – שהנאשם לא יעבור עבירה בניגוד לפקודת התעבורה [נוסח חדש], תשכ""א – 1961, סעיף 43;",1,0,0,0,0,0,0,0,0
"קנס בסך 15,000 ₪ או 120 ימי מאסר תמורתו.",1,0,0,0,0,0,0,0,0
"הנאשם יצהיר על התחייבות בסך 10,000 ₪ להימנע, בתוך שלוש שנים מיום שחרורו ממאסר, מכל עבירה המפעילה את אחד המאסרים המותנים בתיק זה.",1,0,0,0,0,0,0,0,0
"בית המשפט מכריז על הנאשם סוחר סמים ומורה על חילוט סכומי הכסף שנתפסו עליו, לטובת קרן החילוט למאבק בסמים המסוכנים;",1,0,0,0,0,0,0,0,0
פסילה בפועל מקבל או מהחזיק רישיון נהיגה לרכב מנועי למשך שנה;,1,0,0,0,0,0,0,0,0
"הפעל פסילה על תנאי למשך שנה מגזר הדין ת/4, כך שחציה בחופף והיתרה במצטבר;",1,0,0,0,0,0,0,0,0
"סך הכל, ירצה הנאשם פסילה בפועל של רישיון הנהיגה למשך 18 חודשים.",1,0,0,0,0,0,0,0,0
"פסילה מקבל ומהחזיק רישיון נהיגה לרכב מנועי, בת שנה, על תנאי.",1,0,0,0,0,0,0,0,0
תקופת התנאי -למשך 3 שנים מיום סיום הפסילה בפועל;,1,0,0,0,0,0,0,0,0
5129371השמדת הסמים המסוכנים - בחלוף תקופת הערעור.,1,0,0,0,0,0,0,0,0
אורי אלמלם (עציר),0,0,0,0,0,0,0,0,0
"פקודת הסמים המסוכנים [נוסח חדש], תשל""ג-1973: סע'  7(א), 7(ג), 13, 19א",0,0,0,0,0,0,0,0,0
"במועדים הרלוונטיים לכתב האישום, פעל ג.א.",0,0,0,0,0,0,0,0,0
כסוכן סמוי בעיר אילת (להלן: הסוכן).,0,0,0,0,0,0,0,0,0
הסוכן פעל תחת פיקוח ובהנחיית משטרת ישראל לצורך איסוף ראיות נגד סוחרי סמים באילת.,0,0,0,0,0,0,0,0,0
"עוד פורט בחלק הכללי של כתב האישום המתוקן, כי בין הנאשם לבין הסוכן קיימת היכרות מוקדמת.",0,0,0,0,0,0,0,0,0
במועד הרלוונטי לכתב האישום השתמש הנאשם בטלפון נייד (להלן: הטלפון הנייד).,0,0,0,0,0,0,0,0,0
"על פי עובדות האישום הראשון, ביום 24.1.2024 בשעה 19:48 לערך, במסגרת פעילותו לקניית סמים מסוכנים מסוחרי סמים, התקשר הסוכן לטלפון הנייד של הנאשם, אך הוא לא ענה לשיחה.",0,0,0,0,0,0,0,0,0
"על פי עובדות האישום השני, ביום 24.1.2024 בשעה 20:18 לערך, התקשר הסוכן אל הטלפון הנייד של הנאשם באמצעות האפליקציה ושאל אם ""יש כמו פעם שעברה"", הנאשם השיב:""מהזה?",0,0,0,0,0,0,0,0,0
"עוד כמתואר באישום השני, אמר הנאשם לסוכן ""יאללה בוא יש לי 2 סוגים אחי"" כאשר הסוכן ביקש כי הנאשם יערבב את שני הסוגים, הנאשם השיב כי ""אני אשים לך מהכי חזק"", וסיכמו להיפגש ב- 4005 באילת.",0,0,0,0,0,0,0,0,0
"על פי עובדות האישום השלישי, ביום 28.4.2024 החזיק הנאשם בסמים מסוכנים כמפורט להלן:",0,0,0,0,0,0,0,0,0
כן החזיק הנאשם כסף מזומן בסך 700 ₪.,0,0,0,0,0,0,0,0,0
לא היתה הסכמה עונשית במסגרת הסדר הטיעון.,0,0,0,0,0,0,0,0,0
ביום 15.10.2024 נשמעו הטיעונים לעונש.,0,0,0,0,0,0,0,0,0
בתסקיר שהוגש ביום 1.10.2024 (להלן: התסקיר) פרט שירות המבחן את נתוניו האישיים של הנאשם.,0,0,0,0,0,0,0,0,0
"התסקיר גלל את נסיבות חייו של הנאשם, הרקע לשימושו בסמים, מצבו הנפשי ובהמשך, פרט את התייחסותו לעבירות המיוחסות לו.",0,0,0,0,0,0,0,0,0
"בטיעוניה לעונש, הדגישה המאשימה את הערכים המוגנים אשר נפגעו כתוצאה ממעשי הנאשם בהם שמירה על בריאות הציבור והגנה מפני נגע הסמים והפצתם.",0,0,0,0,0,0,0,0,0
"המאשימה הסכימה כי מעשיו של הנאשם המפורטים בשלושת האישומים מהווים מסכת עבריינית אחת, ועתרה לקביעת מתחם ענישה הנע בין 20 ועד 40 חודשי מאסר בפועל.",0,0,0,0,0,0,0,0,0
המאשימה ביקשה למקם את עונשו של הנאשם ברף הבינוני - גבוה של המתחם.,0,0,0,0,0,0,0,0,0
ההגנה בטיעוניה טענה למתחם ענישה הנע בין 8 ועד 18 חודשי מאסר בפועל.,0,0,0,0,0,0,0,0,0
"ההגנה עתרה למקם את עונשו של הנאשם בתחתית המתחם וביקשה להפעיל את המאסר המותנה התלוי ועומד נגדו כשמחציתו בחופף לעונש שייגזר עליו, ומחציתו במצטבר לו.",0,0,0,0,0,0,0,0,0
ההגנה הפנתה לפסיקה על מנת לתמוך בעתירתה העונשית.,0,0,0,0,0,0,0,0,0
אין לי עוד מה להוסיף.,0,0,0,0,0,0,0,0,0
מתחם העונש ההולם,0,0,0,0,0,0,0,0,0
"הצדדים הסכימו כי יש לקבוע מתחם עונשי כולל ביחס לכל העבירות אותן ביצע הנאשם; עמדתם אף עולה בקנה אחד עם מבחן הקשר ההדוק שהותווה בפסיקה – מדובר בפרשה עבריינית אחת, במסגרתה סיפק, סחר והחזיק הנאשם בסמים מסוכנים.",0,0,0,0,0,0,0,0,0
"הערכים המוגנים בהם פגע הנאשם, הם השמירה על בריאותם הגופנית והנפשית של צרכני סמים, ושל צרכני סמים פוטנציאליים.",0,0,0,0,0,0,0,0,0
כך גם ההגנה על הציבור מפני משתמשי הסמים אשר בשל התמכרותם והצורך בהשגת מנת סם נוספת נוהגים בדרך עבריינית תוך פגיעה ברכוש הציבור ובביטחונו.,0,0,0,0,0,0,0,0,0
"הנאשם ניהל ענייניו באמצעות הטלפון הנייד, מכאן שחלקו בביצוע העבירה הוא מרכזי, ואף קדם למעשיו תכנון מוקדם.",0,0,0,0,0,0,0,0,0
"מדיניות הענישה הנהוגה: הצדדים הגישו פסיקה לתמיכה בעמדתם; מצאתי להתייחס לחלקה ולהפנות לפסיקה נוספת, כמפורט להלן.",0,0,0,0,0,0,0,0,0
"אשר על כן, בשים לב לעקרון המנחה בענישה, לערכים המוגנים שנפגעו ולמידת הפגיעה בהם, למדיניות הענישה הנוהגת, ולנסיבות הקשורות בביצוע העבירה, אני קובע כי מתחם העונש ההולם ביחס לכל העבירות אותן ביצע הנאשם  נע בין 12 חודשי מאסר, ועד 26 חודשי מאסר בפועל.",0,0,0,0,0,0,0,0,0
העונש המתאים לנאשם,0,0,0,0,0,0,0,0,0
הנאשם מצוי במעצר כ- 7 חודשים בגין העבירות נשוא תיק דנא.,0,0,0,0,0,0,0,0,0
"מצאתי לקבוע את עונשו של הנאשם  ברף הבינוני - תחתון של המתחם, תוך הטלת רכיבי ענישה נלווית.",0,0,0,0,0,0,0,0,0
אשר על כן אני משית על הנאשם את העונשים הבאים:,0,0,0,0,0,0,0,0,0
התשלום הראשון ישולם עד ליום 1.4.2025  ובכל 1 לחודש שלאחר מכן.,0,0,0,0,0,0,0,0,0
"פיגור בתשלום אחד מן התשלומים שנקבעו לעיל, יעמיד לפירעון מידיי את יתרת הקנס שטרם שולמה ויחייב את הנאשם בתשלום תוספת פיגורים כחוק.",0,0,0,0,0,0,0,0,0
"תשומת לב הנאשם כי ניתן לשלם את הקנס כעבור 3 ימים מהיום, ללא צורך בשובר תשלום, באמצעות הצגת תעודת זהות:",0,0,0,0,0,0,0,0,0
"בכרטיס אשראי – באתר המקוון של רשות האכיפה והגבייה, www.eca.gov.il.",0,0,0,0,0,0,0,0,0
מוקד שירות טלפוני בשרות עצמי (מרכז גבייה)  – בטלפון 35592* או בטלפון 073-2055000;,0,0,0,0,0,0,0,0,0
במזומן בכל סניף של בנק הדואר – בהצגת תעודת זהות בלבד (אין צורך בשוברי תשלום).,0,0,0,0,0,0,0,0,0
